duration,service,src_bytes,dst_bytes,hot,num_failed_logins,num_compromised,num_root,num_file_creations,num_access_files,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,xAttack
0,50,0,0,0,0,0,0,0,0,121,1,1,1,0,0,0.01,0.07,0,69,1,0.01,0.1,0.01,0,1,1,0,0,dos
0,25,213,1211,0,0,0,0,0,0,7,7,0,0,0,0,1,0,0,31,229,1,0,0.03,0.06,0,0,0,0.54,normal
0,20,7077,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,129,88,0.29,0.05,0.29,0.02,0.01,0,0,0,normal
0,55,911,325,0,0,0,0,0,0,2,1,0,0,0,0,0.5,1,0,18,161,0.83,0.17,0.06,0.01,0,0,0,0,normal
0,25,228,12922,0,0,0,0,0,0,8,9,0,0,0,0,1,0,0.22,255,255,1,0,0,0,0,0,0,0,normal
0,34,0,0,0,0,0,0,0,0,231,2,0,0,1,1,0.01,0.07,0,255,2,0.01,0.07,0,0,0,0,1,1,dos
0,25,247,2495,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,60,255,1,0,0.02,0.02,0,0,0,0,normal
5,55,11895,1359,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,201,134,0.67,0.02,0,0,0,0,0,0,normal
0,50,1,0,0,0,0,0,0,0,20,7,0,0,0,0,0.35,0.1,0,255,46,0.18,0.26,0.96,0,0,0,0.04,0,probe
0,25,237,406,0,0,0,0,0,0,1,26,0,0,0,0,1,0,0.15,56,255,1,0,0.02,0.07,0,0,0.98,1,normal
0,25,289,8822,0,0,0,0,0,0,4,33,0,0,0,0,1,0,0.09,141,255,1,0,0.01,0.02,0,0,0,0,normal
17,55,876,332,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,138,186,0.62,0.03,0.01,0.01,0,0,0,0,normal
0,45,1,0,0,0,0,0,0,0,12,1,0,0,0,0,0.08,0.83,0,255,1,0,0.15,0.39,0,0,0,0.54,0,probe
0,41,0,0,0,0,0,0,0,0,227,15,1,1,0,0,0.07,0.07,0,255,4,0.02,0.09,0,0,1,1,0,0,dos
0,8,0,0,0,0,0,0,0,0,271,7,1,1,0,0,0.03,0.05,0,255,7,0.03,0.05,0,0,1,1,0,0,dos
0,29,0,0,0,0,0,0,0,0,268,6,1,1,0,0,0.02,0.06,0,255,6,0.02,0.08,0,0,1,1,0,0,dos
0,22,0,0,0,0,0,0,0,0,255,3,1,1,0,0,0.01,0.06,0,255,4,0.02,0.06,0,0,1,1,0,0,dos
0,67,0,0,0,0,0,0,0,0,114,15,1,1,0,0,0.13,0.05,0,255,3,0.01,0.07,0,0,1,1,0,0,dos
0,50,0,0,0,0,0,0,0,0,48,8,1,1,0,0,0.17,0.12,0,255,9,0.04,0.08,0,0,1,1,0,0,dos
0,25,382,290,0,0,0,0,0,0,7,7,0,0,0,0,1,0,0,255,255,1,0,0.01,0,0,0,0,0,normal
0,25,0,0,0,0,0,0,0,0,4,3,1,1,0,0,0.75,0.5,0,255,63,0.25,0.02,0,0,1,1,0,0,dos
0,25,314,1256,0,0,0,0,0,0,5,16,0,0,0,0,1,0,0.19,209,255,1,0,0,0.01,0,0,0,0,normal
0,20,501760,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,96,90,0.67,0.03,0.67,0.02,0,0,0,0,normal
0,25,287,1432,0,0,0,0,0,0,21,21,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal
0,50,0,0,0,0,0,0,0,0,248,11,1,1,0,0,0.04,0.06,0,255,20,0.08,0.06,0,0,1,1,0,0,dos
0,67,0,0,0,0,0,0,0,0,133,9,1,1,0,0,0.07,0.05,0,255,9,0.04,0.05,0,0,1,1,0,0,dos
0,25,0,0,0,0,0,0,0,0,138,19,1,1,0,0,0.14,0.05,0,255,7,0.03,0.06,0,0,1,1,0,0,dos
0,55,646,328,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,121,151,0.93,0.03,0.01,0.01,0,0,0,0,normal
0,25,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,255,1,0,1,0.15,0,0,1,0.86,normal
0,25,228,1695,0,0,0,0,0,0,10,11,0,0,0,0,1,0,0.18,255,255,1,0,0,0,0,0,0,0,normal
0,25,214,1600,0,0,0,0,0,0,5,8,0,0,0,0,1,0,0.25,255,255,1,0,0,0,0,0,0,0,normal
0,20,13239,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,206,29,0.14,0.03,0.14,0,0,0,0,0,normal
0,34,0,0,0,0,0,0,0,0,104,17,0,0,1,1,0.16,0.08,0,255,5,0.02,0.09,0,0,0,0,1,1,dos
0,55,1231,339,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,42,132,0.55,0.14,0.02,0.02,0,0.01,0,0,normal
0,50,0,0,0,0,0,0,0,0,129,11,1,1,0,0,0.09,0.05,0,255,16,0.06,0.06,0,0,1,1,0,0,dos
0,50,0,0,0,0,0,0,0,0,194,1,0,0,1,1,0.01,0.08,0,255,1,0,0.07,0,0,0,0,1,1,dos
0,50,0,0,0,0,0,0,0,0,33,10,0,0,1,1,0.3,0.09,0,255,7,0.03,0.07,0,0,0,0,1,1,dos
0,12,44,44,0,0,0,0,0,0,229,229,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal
0,50,0,0,0,0,0,0,0,0,244,14,1,1,0,0,0.06,0.06,0,255,6,0.02,0.07,0,0,1,1,0,0,dos
0,8,0,0,0,0,0,0,0,0,236,18,0,0,1,1,0.08,0.06,0,255,18,0.07,0.07,0,0,0,0,1,1,dos
0,50,0,0,0,0,0,0,0,0,123,16,1,1,0,0,0.13,0.06,0,255,12,0.05,0.06,0,0,1,1,0,0,dos
0,12,44,70,0,0,0,0,0,0,25,60,0,0,0,0,1,0,0.03,255,214,0.84,0.01,0,0,0,0,0,0,normal
0,50,0,0,0,0,0,0,0,0,272,8,0,0,1,1,0.03,0.06,0,255,24,0.09,0.07,0,0,0,0,1,1,dos
0,50,0,0,0,0,0,0,0,0,208,2,1,1,0,0,0.01,0.07,0,255,5,0.02,0.07,0,0,1,1,0,0,dos
0,12,46,46,0,0,0,0,0,0,187,189,0,0,0,0,1,0,0.01,255,231,0.91,0.01,0.01,0,0,0,0,0,normal
0,45,0,0,0,0,0,0,0,0,510,1,0.15,0,0.85,1,0,1,0,255,1,0,1,0,0,0.11,0,0.89,1,probe
0,19,5,135,0,0,0,0,0,0,2,1,0,0,0,0,0.5,1,0,40,4,0.03,0.1,0.03,0.5,0,0,0,0,normal
0,50,28,0,0,0,0,0,0,0,74,74,0,0,0,0,1,0,0,255,74,0.29,0.64,0.29,0,0.01,0,0.52,0,dos
0,25,255,2972,0,0,0,0,0,0,1,5,0,0,0,0,1,0,0.6,162,255,1,0,0.01,0.01,0,0,0,0,normal
0,50,0,0,0,0,0,0,0,0,77,17,1,1,0,0,0.22,0.06,0,255,17,0.07,0.06,0,0,1,1,0,0,dos
27,20,1524,4152,30,0,0,0,0,0,1,1,0,0,0,0,1,0,0,75,5,0.05,0.95,0.01,0.4,0,0,0.87,0.4,normal
0,25,302,7497,0,0,0,0,0,0,26,26,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal
0,50,0,0,0,0,0,0,0,0,216,12,0,0,1,1,0.06,0.06,0,255,12,0.05,0.06,0,0,0,0,1,1,dos
1,55,1663,336,0,0,0,0,0,0,1,3,0,0,0,0,1,0,1,59,168,0.85,0.05,0.02,0.01,0,0,0,0,normal
0,25,243,1607,0,0,0,0,0,0,8,9,0,0,0,0,1,0,0.22,137,255,1,0,0.01,0.01,0,0,0,0,normal
0,25,0,0,0,0,0,0,0,0,3,3,0,0,0.33,0.33,1,0,0,3,255,1,0,0.67,0.03,0,0,0.33,0.01,normal
0,66,181,0,0,0,0,0,0,0,3,2,0,0,0,0,0.67,0.67,0,255,6,0.02,0.01,0.04,0,0,0,0,0,normal
0,50,1,0,0,0,0,0,0,0,5,5,0,0,0,0,1,0,0,255,5,0.02,0.41,0.78,0,0,0,0.22,0,probe
0,12,43,43,0,0,0,0,0,0,114,116,0,0,0,0,1,0,0.03,234,169,0.72,0.02,0.01,0,0,0,0,0,normal
0,50,0,0,0,0,0,0,0,0,258,17,1,1,0,0,0.07,0.06,0,255,6,0.02,0.09,0,0,1,1,0,0,dos
0,69,0,0,0,0,0,0,0,0,209,5,0,0,1,1,0.02,0.07,0,255,5,0.02,0.07,0,0,0,0,1,1,dos
0,50,0,0,0,0,0,0,0,0,147,18,1,1,0,0,0.12,0.05,0,255,7,0.03,0.07,0,0,1,1,0,0,dos
0,50,0,0,0,0,0,0,0,0,229,14,1,1,0,0,0.06,0.06,0,255,13,0.05,0.07,0,0,1,1,0,0,dos
0,25,220,619,0,0,0,0,0,0,6,7,0,0,0,0,1,0,0.29,255,255,1,0,0,0,0,0,0,0,normal
0,67,0,0,0,0,0,0,0,0,228,4,1,1,0,0,0.02,0.07,0,255,7,0.03,0.07,0,0,1,1,0,0,dos
0,50,0,0,0,0,0,0,0,0,143,20,1,1,0,0,0.14,0.06,0,255,16,0.06,0.06,0,0,1,1,0,0,dos
0,25,301,3222,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,246,0.96,0.01,0,0,0,0,0,0,normal
0,25,287,324,0,0,0,0,0,0,6,25,0,0,0,0,1,0,0.08,255,255,1,0,0,0,0,0,0,0,normal
0,50,0,0,0,0,0,0,0,0,283,18,1,1,0,0,0.06,0.06,0,255,10,0.04,0.08,0,0,1,1,0,0,dos
0,12,45,127,0,0,0,0,0,0,79,159,0,0,0,0,1,0,0.01,255,254,1,0.01,0,0,0,0,0,0,normal
0,50,0,0,0,0,0,0,0,0,124,8,1,1,0,0,0.06,0.07,0,255,8,0.03,0.09,0,0,1,1,0,0,dos
0,30,0,0,0,0,0,0,0,0,217,14,1,1,0,0,0.06,0.07,0,255,14,0.05,0.07,0,0,1,1,0,0,dos
0,22,0,0,0,0,0,0,0,0,285,12,1,1,0,0,0.04,0.06,0,255,12,0.05,0.07,0,0,1,1,0,0,dos
0,25,313,1919,0,0,0,0,0,0,6,16,0,0,0,0,1,0,0.12,255,255,1,0,0,0,0,0,0,0,normal
0,15,8,0,0,0,0,0,0,0,1,20,0,0,0,0,1,0,1,3,163,1,0,1,0.25,0,0,0,0,probe
0,25,54540,8314,2,0,1,0,0,0,5,5,0,0,0,0,1,0,0,243,243,1,0,0,0,0,0,0.05,0.05,dos
0,12,45,45,0,0,0,0,0,0,160,242,0,0,0,0,1,0,0.02,255,255,1,0,0.01,0,0,0,0,0,normal
0,25,168,13175,0,0,0,0,0,0,7,7,0,0,0,0,1,0,0,255,255,1,0,0.01,0,0,0,0,0,normal
0,61,0,0,0,0,0,0,0,0,297,17,1,1,0,0,0.06,0.05,0,255,17,0.07,0.05,0,0,1,1,0,0,dos
0,29,0,0,0,0,0,0,0,0,287,13,1,1,0,0,0.05,0.06,0,255,13,0.05,0.07,0,0,1,1,0,0,dos
0,50,0,0,0,0,0,0,0,0,114,3,1,1,0,0,0.03,0.09,0,255,3,0.01,0.09,0,0,1,1,0,0,dos
0,25,337,703,0,0,0,0,0,0,17,17,0,0,0,0,1,0,0,54,255,1,0,0.02,0.05,0,0.01,0,0,normal
0,11,0,0,0,0,0,0,0,0,290,25,1,1,0,0,0.09,0.05,0,255,25,0.1,0.05,0,0,1,1,0,0,dos
0,12,44,130,0,0,0,0,0,0,91,171,0,0,0,0,1,0,0.01,255,255,1,0,0,0,0,0,0,0,normal
0,31,0,0,0,0,0,0,0,0,6,2,1,1,0,0,0.33,0.33,0,255,7,0.03,0.07,0,0,1,1,0,0,dos
0,25,339,3088,0,0,0,0,0,0,10,37,0,0,0,0,1,0,0.14,42,255,1,0,0.02,0.07,0,0,0,0,normal
0,25,217,187,0,0,0,0,0,0,5,5,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal
0,15,8,0,0,0,0,0,0,0,1,24,0,0,0,0,1,0,1,2,86,1,0,1,0.5,0,0,0,0,probe
0,67,0,0,0,0,0,0,0,0,106,1,0,0,1,1,0.01,0.08,0,255,1,0,0.06,0,0,0,0,1,1,dos
0,16,1032,0,0,0,0,0,0,0,511,511,0,0,0,0,1,0,0,255,20,0.08,0.15,0.08,0,0.14,0,0,0,dos
0,39,0,0,0,0,0,0,0,0,292,25,1,1,0,0,0.09,0.05,0,255,25,0.1,0.05,0,0,1,1,0,0,dos
0,61,574,11913,0,0,0,0,3,0,1,1,1,1,0,0,1,0,0,171,18,0.11,0.04,0.01,0,0.02,0.11,0.08,0,normal
0,41,0,0,0,0,0,0,0,0,220,9,1,1,0,0,0.04,0.06,0,255,9,0.04,0.07,0,0,1,1,0,0,dos
0,25,307,10647,0,0,0,0,0,0,4,12,0,0,0,0,1,0,0.25,4,7,1,0,0.25,0.29,0,0.29,0,0.14,normal
0,50,0,0,0,0,0,0,0,0,162,11,1,1,0,0,0.07,0.07,0,255,3,0.01,0.07,0,0,1,1,0,0,dos
31,61,119,6449,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,3,0.01,0.03,0,0,0,0,0,0.33,normal
0,50,0,0,0,0,0,0,0,0,282,7,1,1,0,0,0.02,0.06,0,255,14,0.05,0.07,0,0,1,1,0,0,dos
0,20,1342,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,193,52,0.27,0.02,0.27,0,0,0,0,0,normal
0,50,0,0,0,0,0,0,0,0,111,6,1,1,0,0,0.05,0.06,0,255,2,0.01,0.07,0,0,1,1,0,0,dos
0,25,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,17,249,1,0,0.06,0.01,0,0,1,0.07,normal
454,61,492,14334,2,0,2,0,0,0,1,1,0,0,1,1,1,0,0,37,12,0.32,0.11,0.03,0,0,0,0.03,0.08,normal
0,25,236,667,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,59,255,1,0,0.02,0.01,0,0,0,0,normal
0,25,221,2124,0,0,0,0,0,0,29,31,0,0,0,0,1,0,0.06,88,252,1,0,0.01,0.06,0.01,0.01,0,0,normal
0,45,0,0,0,0,0,0,0,0,511,1,0.21,0,0.79,1,0,1,0,255,1,0,1,0,0,0.24,0,0.76,1,probe
0,25,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,11,238,1,0,0.09,0.22,0,0,1,1,normal
0,50,0,0,0,0,0,0,0,0,210,7,1,1,0,0,0.03,0.08,0,255,7,0.03,0.08,0,0,1,1,0,0,dos
0,55,1769,331,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,221,167,0.63,0.03,0,0.01,0,0.01,0,0,normal
0,50,0,0,0,0,0,0,0,0,90,1,1,1,0,0,0.01,0.07,0,255,18,0.07,0.05,0,0,1,1,0,0,dos
0,12,44,132,0,0,0,0,0,0,65,145,0,0,0,0,1,0,0.01,255,254,1,0.01,0,0,0,0,0,0,normal
0,20,8766,0,0,0,0,0,0,0,6,6,0,0,0,0,1,0,0,12,97,1,0,1,0.02,0,0.01,0,0,normal
0,31,0,0,0,0,0,0,0,0,98,12,1,1,0,0,0.12,0.07,0,255,12,0.05,0.06,0,0,1,1,0,0,dos
0,25,340,3329,0,0,0,0,0,0,1,9,0,0,0,0,1,0,0.22,45,255,1,0,0.02,0.05,0,0,0,0,normal
0,20,0,0,0,0,0,0,0,0,49,5,1,1,0,0,0.1,0.12,0,255,5,0.02,0.09,0,0,1,1,0,0,dos
0,25,232,5735,0,0,0,0,0,0,5,5,0,0,0,0,1,0,0,160,255,1,0,0.01,0.02,0,0,0,0,normal
0,25,298,760,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,38,255,1,0,0.03,0.04,0,0,0,0,normal
0,50,0,0,0,0,0,0,0,0,46,17,1,1,0,0,0.37,0.09,0,196,16,0.08,0.07,0.01,0,1,1,0,0,dos
0,25,207,457,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,33,255,1,0,0.03,0.05,0,0,0,0.01,normal
0,15,30,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,37,90,0.97,0.05,0.97,0.31,0,0,0,0,normal
0,19,0,0,0,0,0,0,0,0,253,12,0,0,1,1,0.05,0.06,0,255,12,0.05,0.07,0,0,0,0,1,1,dos
0,61,0,0,0,0,0,0,0,0,215,19,1,1,0,0,0.09,0.06,0,255,19,0.07,0.08,0,0,1,1,0,0,dos
0,39,0,0,0,0,0,0,0,0,261,6,0,0,1,1,0.02,0.06,0,255,6,0.02,0.08,0,0,0,0,1,1,dos
0,50,0,0,0,0,0,0,0,0,87,1,1,1,0,0,0.01,0.07,0,255,18,0.07,0.06,0,0,1,1,0,0,dos
0,25,262,873,0,0,0,0,0,0,8,8,0,0,0,0,1,0,0,8,255,1,0,0.12,0.03,0,0,0,0,normal
0,20,0,0,0,0,0,0,0,0,248,10,1,1,0,0,0.04,0.06,0,255,10,0.04,0.07,0,0,1,1,0,0,dos
0,25,231,2507,0,0,0,0,0,0,5,5,0,0,0,0,1,0,0,255,244,0.96,0.02,0,0,0,0,0,0,normal
0,12,44,130,0,0,0,0,0,0,267,267,0,0,0,0,1,0,0,255,251,0.98,0.01,0,0,0,0,0,0,normal
0,25,221,6480,0,0,0,0,0,0,20,20,0,0,0,0,1,0,0,49,255,1,0,0.02,0.05,0,0,0,0,normal
0,25,0,0,0,0,0,0,0,0,220,24,1,1,0,0,0.11,0.05,0,255,24,0.09,0.05,0,0,1,1,0,0,dos
0,20,151,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,108,141,0.76,0.04,0.76,0.01,0.01,0,0,0,normal
2,20,2194619,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,77,39,0.38,0.04,0.38,0.05,0,0,0,0,normal
0,50,0,0,0,0,0,0,0,0,259,2,0,0,1,1,0.01,0.07,0,255,2,0.01,0.08,0,0,0,0,1,1,dos
0,20,35,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,16,0.06,0.06,0.06,0,0.62,0,0.03,0,normal
0,25,318,3231,0,0,0,0,0,0,13,35,0,0,0,0,1,0,0.09,157,255,1,0,0.01,0.02,0,0,0,0,normal
0,55,1301,335,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,67,114,0.24,0.1,0.01,0.03,0,0,0,0,normal
0,55,756,331,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,102,108,0.56,0.06,0.01,0.02,0,0,0,0,normal
0,25,314,810,0,0,0,0,0,0,19,27,0,0,0,0,1,0,0.07,255,255,1,0,0,0,0,0,0,0,normal
0,25,311,7128,0,0,0,0,0,0,19,19,0,0,0,0,1,0,0,115,255,1,0,0.01,0.04,0,0,0.01,0,normal
0,16,1032,0,0,0,0,0,0,0,17,17,0,0,0,0,1,0,0,255,17,0.07,0.02,0.07,0,0,0,0,0,dos
43,61,121,10269,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,136,2,0.01,0.04,0.01,1,0.01,0,0,0,normal
0,50,0,0,0,0,0,0,0,0,190,17,1,1,0,0,0.09,0.06,0,255,7,0.03,0.07,0,0,1,1,0,0,dos
1985,45,147,105,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,2,0.01,0.55,0.92,0,0,0,0,0,normal
0,59,0,0,0,0,0,0,0,0,245,20,1,1,0,0,0.08,0.07,0,255,20,0.08,0.07,0,0,1,1,0,0,dos
0,25,210,188,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0.5,49,255,1,0,0.02,0.03,0,0.02,0,0.02,normal
0,50,0,0,0,0,0,0,0,0,258,7,1,1,0,0,0.03,0.06,0,255,8,0.03,0.08,0,0,1,1,0,0,dos
0,69,0,0,0,0,0,0,0,0,299,17,0,0,1,1,0.06,0.06,0,255,17,0.07,0.06,0,0,0,0,1,1,dos
0,61,0,0,0,0,0,0,0,0,237,19,1,1,0,0,0.08,0.05,0,255,19,0.07,0.06,0,0,1,1,0,0,dos
0,25,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,12,51,1,0,0.08,0.24,0,0,1,0.98,normal
0,25,336,3207,0,0,0,0,0,0,5,5,0,0,0,0,1,0,0,61,255,1,0,0.02,0.01,0,0,0,0,normal
0,15,30,0,0,0,0,0,0,0,2,1,0,0,0,0,0.5,1,0,255,5,0.02,0.01,0.1,0,0,0,0,0,normal
0,25,225,1472,0,0,0,0,0,0,7,7,0,0,0,0,1,0,0,72,108,1,0,0.01,0.04,0,0.01,0,0,normal
0,15,8,0,0,0,0,0,0,0,1,23,0,0,0,0,1,0,1,1,63,1,0,1,0.51,0,0,0,0,probe
4,55,858,332,0,0,0,0,0,0,1,4,0,0,0,0,1,0,1,141,111,0.26,0.04,0.01,0.02,0,0,0,0,normal
22841,50,1,0,0,0,0,0,0,0,2,2,0,0,1,1,1,0,0,255,2,0.01,0.73,1,0,0,0,1,1,probe
0,20,319,0,0,0,0,2,0,0,2,2,0,0,0,0,1,0,0,58,54,0.1,0.1,0.1,0.04,0,0,0,0,normal
0,55,613,335,0,0,0,0,0,0,1,3,0,0,0,0,1,0,1,115,178,0.77,0.05,0.01,0.01,0,0,0,0,normal
0,25,232,391,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,6,255,1,0,0.17,0.02,0,0,0.17,0.03,normal
0,12,45,72,0,0,0,0,0,0,125,127,0,0,0,0,1,0,0.02,255,230,0.9,0.01,0,0,0,0,0,0,normal
0,25,269,2117,0,0,0,0,0,0,13,13,0,0,0,0,1,0,0,119,255,1,0,0.01,0.02,0,0,0,0,normal
1,50,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,255,1,0,1,1,0,0,0,1,1,probe
0,64,0,0,0,0,0,0,0,0,223,13,1,1,0,0,0.06,0.06,0,255,19,0.07,0.06,0,0,1,1,0,0,dos
0,61,0,0,0,0,0,0,0,0,245,23,1,1,0,0,0.09,0.05,0,255,23,0.09,0.06,0,0,1,1,0,0,dos
0,55,1481,330,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,25,185,0.76,0.12,0.04,0.03,0,0,0,0,normal
0,42,0,0,0,0,0,0,0,0,110,12,0,0,1,1,0.11,0.06,0,255,12,0.05,0.06,0,0,0,0,1,1,dos
0,12,45,81,0,0,0,0,0,0,296,295,0,0,0,0,1,0.01,0,255,254,1,0.01,0,0,0,0,0,0,normal
0,67,0,0,0,0,0,0,0,0,108,8,1,1,0,0,0.07,0.06,0,255,8,0.03,0.05,0,0,1,1,0,0,dos
6192,45,147,105,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,2,0.01,0.6,0.93,0,0,0,0,0,normal
0,25,0,0,0,0,0,0,0,0,196,12,1,1,0,0,0.06,0.06,0,255,12,0.05,0.07,0,0,1,1,0,0,dos
0,20,0,0,0,0,0,0,0,0,19,3,0.95,1,0.05,0,0.16,0.26,0,255,23,0.09,0.06,0.01,0,1,1,0,0,dos
17,61,104,2827,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,53,4,0.04,0.08,0.02,0.75,0,0.25,0,0,normal
0,50,0,0,0,0,0,0,0,0,233,12,1,1,0,0,0.05,0.06,0,255,12,0.05,0.08,0,0,1,1,0,0,dos
0,25,0,0,0,0,0,0,0,0,43,6,1,1,0,0,0.14,0.12,0,255,6,0.02,0.08,0,0,1,1,0,0,dos
0,25,0,0,0,0,0,0,0,0,18,8,1,1,0,0,0.44,0.17,0,255,8,0.03,0.08,0,0,1,1,0,0,dos
25,20,241,777,4,0,0,0,0,0,2,1,0,0,0,0,0.5,1,0,163,34,0.21,0.04,0.01,0,0.01,0,0,0,normal
192,45,146,105,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,2,0.01,0.61,0.92,0,0,0,0,0,normal
0,55,1129,327,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,7,138,1,0,0.14,0.02,0,0.04,0,0.01,normal
0,50,0,0,0,0,0,0,0,0,114,1,1,1,0,0,0.01,0.06,0,255,32,0.13,0.05,0,0,1,1,0,0,dos
0,50,0,0,0,0,0,0,0,0,96,12,1,1,0,0,0.12,0.06,0,255,7,0.03,0.07,0,0,1,1,0,0,dos
0,25,287,1509,0,0,0,0,0,0,21,21,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal
0,11,0,0,0,0,0,0,0,0,256,21,1,1,0,0,0.08,0.05,0,255,21,0.08,0.05,0,0,1,1,0,0,dos
0,50,0,0,0,0,0,0,0,0,135,17,0,0,1,1,0.13,0.06,0,255,37,0.15,0.07,0,0,0,0,1,1,dos
0,20,10261,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,87,50,0.37,0.1,0.43,0.04,0.01,0.02,0,0,normal
0,50,0,0,0,0,0,0,0,0,235,4,0,0,1,1,0.02,0.06,0,255,4,0.02,0.08,0,0,0,0,1,1,dos
0,55,1111,338,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,164,240,0.96,0.01,0.01,0.01,0,0,0,0,normal
0,45,146,0,0,0,0,0,0,0,3,1,0,0,0,0,0.33,0.67,0,111,1,0.01,0.69,0.95,0,0,0,0,0,normal
0,50,215,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,155,131,0.85,0.01,0.85,0,0,0,0,0,probe
0,50,0,0,0,0,0,0,0,0,160,1,0.05,0,0.94,1,0.01,1,0,255,1,0,0.8,0,0,0.03,0,0.6,1,probe
0,25,199,2055,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,144,255,1,0,0.01,0.02,0,0,0,0,normal
1,55,723,393,0,0,0,0,0,0,2,3,0,0,0,0,1,0,0.67,255,5,0.02,0.06,0,0,0,0,0.98,0,normal
0,50,0,0,0,0,0,0,0,0,103,1,0.01,0,0.91,1,0.01,1,0,255,1,0,0.42,0,0,0,0,0.38,1,probe
0,25,224,279,0,0,0,0,0,0,2,9,0,0,0,0,1,0,0.44,150,255,1,0,0.01,0.04,0,0,0,0,normal
0,55,1723,330,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,16,12,0.75,0.12,0.06,0,0,0,0,0,normal
0,64,0,0,0,0,0,0,0,0,295,8,1,1,0,0,0.03,0.05,0,255,8,0.03,0.06,0,0,1,1,0,0,dos
0,7,0,0,0,0,0,0,0,0,123,4,1,1,0,0,0.03,0.06,0,255,4,0.02,0.07,0,0,1,1,0,0,dos
0,25,226,2471,0,0,0,0,0,0,26,27,0,0,0,0,1,0,0.07,255,255,1,0,0,0,0,0,0,0,normal
0,50,0,0,0,0,0,0,0,0,471,1,0.06,0,0.93,1,0,1,0,255,1,0,1,0,0,0.1,0,0.9,1,probe
0,12,42,78,0,0,0,0,0,0,212,211,0,0,0,0,1,0.01,0,255,254,1,0.01,0.01,0,0,0,0,0,normal
0,25,221,5286,0,0,0,0,0,0,6,6,0,0,0,0,1,0,0,92,255,1,0,0.01,0.02,0,0,0,0,normal
0,55,2132,391,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,94,0.37,0.26,0,0,0.26,0,0,0,normal
0,20,19,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,74,0.29,0.03,0.29,0,0,0,0,0,normal
0,25,298,3571,0,0,0,0,0,0,8,8,0,0,0,0,1,0,0,169,255,1,0,0.01,0.02,0.01,0,0,0,normal
0,15,8,0,0,0,0,0,0,0,1,30,0,0,0,0,1,0,1,1,37,1,0,1,0.51,0,0,0,0,probe
